AÑO;MES;CODIGO_SECTOR_N1;PROVINCIA;CANTON;VENTAS_NETAS_TARIFA_GRAVADA;VENTAS_NETAS_TARIFA_0;VENTAS_NETAS_TARIFA_VARIABLE;VENTAS_NETAS_TARIFA_5;EXPORTACIONES;COMPRAS_NETAS_TARIFA_GRAVADA;COMPRAS_NETAS_TARIFA_0;IMPORTACIONES;COMPRAS_RISE;TOTAL_COMPRAS;TOTAL_VENTAS
2025;1;M;TUNGURAHUA;SAN PEDRO DE PELILEO;426801,41;137316,84;0;115,76;800;261851,98;236861,52;23860;1594,5;539755,96;565034,01
2025;1;O;SUCUMBIOS;SUCUMBIOS;0;8103,82;0;0;0;71231,38;2540,67;0;180,35;73952,4;8103,82
2025;1;S;MANABI;PORTOVIEJO;1404906,86;1421133,28;0;0;3600;1303908,79;1050419,69;1841,48;89146,69;2456604,88;2829640,14
2025;1;R;GALAPAGOS;ISABELA;28418,17;12980;0;0;0;10494,87;1555,18;0;0;12050,05;41398,17
2025;1;O;PASTAZA;PASTAZA;69180,48;97042,84;0;0;0;2163355,83;185676,7;0;2401,42;2351433,95;166223,32
2025;1;E;ORELLANA;ORELLANA;357420,76;746,25;0;60351,79;109963,75;523452,85;23047,03;0;555,64;625761,5;528482,55
2025;1;M;AZUAY;PAUTE;170758,39;12917,3;0;47285,82;0;227775,88;54970,65;0;270;373503,38;230961,51
2025;1;F;PASTAZA;SANTA CLARA;500,01;0,01;0;0;0;168905,1;3052,77;0;0;173871,9;500,02
2025;1;G;AZUAY;SANTA ISABEL;1715151,02;713358,18;0;254864,85;0;1680692,94;676899,59;1860;26233,63;2556296,49;2683374,05
2025;1;G;GUAYAS;ALFREDO BAQUERIZO MORENO;1866050,81;571381,41;0;37979,18;0;1756969,31;371096,09;0;5420,49;2170559,39;2475411,4
2025;1;H;TUNGURAHUA;BAÑOS DE AGUA SANTA;330163;1919527,5;0;950,9;0;315382,48;1635413,51;0;24756,92;1975552,91;2250641,4
2025;1;F;PASTAZA;PASTAZA;737558,41;113641,61;0;142857,16;0;1213423,65;311795,82;0;73827,57;1728190,48;994057,18
2025;1;B;GUAYAS;GUAYAQUIL;1475859,79;4743955,25;0;3822631,84;2453458,6;4114340,31;1811990,04;253487,69;233041,27;6609640,01;12495905,48
2025;1;F;LOJA;MACARA;780;0;0;0;0;2981,52;48,27;0;0;3029,79;780
2025;1;I;LOJA;CATAMAYO;28911,35;4232,32;2625,04;0;0;16450,8;13180,25;0;0;29653,9;35768,71
2025;1;I;NAPO;ARCHIDONA;96229,15;26911,29;14983,27;9288,57;0;60609,46;19948,47;22,3;10122,34;101258,84;147412,28
2025;1;R;AZUAY;SAN FERNANDO;0;0;0;0;0;101,99;0,72;0;0;102,71;0
2025;1;M;LOS RIOS;QUINSALOMA;20480,39;44290,46;0;0;0;23215,2;38893,1;3547,61;0;66709,81;64770,85
2025;1;F;CARCHI;SAN PEDRO DE HUACA;479,36;0;0;0;0;1361,95;0;0;3,5;1365,45;479,36
2025;1;H;MANABI;SUCRE;58584,48;127385,83;0;0;0;93686,19;66511,3;1017;12409,89;173624,38;185970,31
2025;1;R;CARCHI;MONTUFAR;3441,24;78,75;0;0;0;2479,39;104,84;0;506,74;3090,97;3519,99
2025;1;P;NAPO;TENA;28325,84;52477,37;0;0;0;34394,48;22677,52;0;85;57421,46;80803,21
2025;1;P;CHIMBORAZO;GUANO;5798,19;33588,62;1314,79;0;0;3898,74;7932,19;0;5755,25;17608,75;40701,6
2025;1;M;BOLIVAR;LAS NAVES;6436,21;43389,61;0;0;0;19352,38;29570,89;0;63;48986,27;49825,82
2025;1;M;LOJA;OLMEDO;12650,84;58,2;0;0;0;4920,64;54,52;0;0;4975,16;12709,04
2025;1;R;CARCHI;TULCAN;7839,4;33294,15;0;0;100;30038,47;34722,46;0;1300;66060,93;41233,55
2025;1;F;GUAYAS;MILAGRO;1271634,31;537877,57;0;68697,41;0;1225755,14;246973,71;0;26154,21;1591826,32;1878209,29
2025;1;J;IMBABURA;SAN MIGUEL DE URCUQUI;126,5;0;0;0;0;41,6;53,84;0;0;95,44;126,5
2025;1;C;LOJA;ESPINDOLA;244,66;350,3;0;0;0;8934,3;29;0;0;8963,3;594,96
2025;1;Q;ZAMORA CHINCHIPE;YANTZAZA;2412,12;19420,92;0;0;0;16726,86;18928,36;0;1472;39805,09;21833,04
2025;1;N;MANABI;MONTECRISTI;91119,75;2136,13;0;0;0;24459,53;7749,43;10,6;200;32492,7;93255,88
2025;1;H;ZAMORA CHINCHIPE;EL PANGUI;276094,13;1541482,12;0;2827,67;0;684244,37;1379561,6;0;4953,7;2068759,67;1820403,92
2025;1;I;MANABI;PUERTO LOPEZ;83810,67;17148,83;8446,24;9886,64;0;101759,41;18453,16;204,83;1568,91;123178,19;119292,38
2025;1;R;MANABI;PORTOVIEJO;136957,52;91544,56;0;0;3221,15;121805,97;46098,43;0;5487,58;173391,98;231723,23
2025;1;M;MANABI;PICHINCHA;140016,04;17550,2;0;0;0;187057,48;55050,01;0;1720;257202,05;157566,24
2025;1;A;LOJA;GONZANAMA;4914,45;32664,87;0;0;0;5398,04;9579,91;4270;0;19247,95;37579,32
2025;1;F;MORONA SANTIAGO;LIMON - INDANZA;97820,14;10,01;0;0;0;25748,82;185,99;0;0;26050,6;97830,15
2025;1;O;IMBABURA;ANTONIO ANTE;15231,02;191552,42;0;0;0;75134,6;27779,02;0;940;103853,62;206783,44
2025;1;B;AZUAY;CUENCA;1192094,99;36797,32;0;372440,82;44363,43;1197791,97;184312,86;36532,42;16932,1;1574042,28;1645696,56
2025;1;M;TUNGURAHUA;QUERO;84925,05;14625,5;0;3042,9;0;101664,19;30701,86;0;12,65;137151,63;102593,45
2025;1;P;CARCHI;TULCAN;33080,47;459712,2;0;0;0;58644,47;55869,13;0;40401,94;155094,92;492792,67
2025;1;I;GUAYAS;NARANJITO;19720,02;10117,02;0;0;0;15789,26;2929,61;625;0;19343,87;29837,04
2025;1;L;IMBABURA;IBARRA;1742506,2;240957,81;0;0;0;562481,75;228101,63;127919,05;24195,63;948949,69;1983464,01
2025;1;R;MANABI;24 DE MAYO;873,16;0;0;0;0;759,89;0;0;0;759,89;873,16
2025;1;N;LOJA;CHAGUARPAMBA;746,91;1653;0;0;0;314,87;125;0;0;439,87;2399,91
2025;1;E;MANABI;24 DE MAYO;0;0;0;0;0;0;0;0;0;0;0
2025;1;A;MANABI;PAJAN;6818,16;113817,14;0;0;0;23757,99;27301,66;358;12752,22;64169,87;120635,3
2025;1;M;MANABI;JARAMIJO;141389,6;35219,02;0;0;0;94832,14;34616,93;0;8647,6;177058,22;176608,62
2025;1;H;SANTA ELENA;LA LIBERTAD;1021445,43;3113426,38;0;0;29534,92;1432547,29;1854376,56;0;35634,19;3322682,25;4164406,73
2025;1;F;SANTA ELENA;SALINAS;233027,21;35643,38;0;10270;0;267714,08;34037,53;16,25;3445;335543,7;278940,59
2025;1;M;NAPO;QUIJOS;79559,46;8652,79;0;5;0;75149,56;9193,2;0;680,6;99898,55;88217,25
2025;1;B;CAÑAR;AZOGUES;13119,39;0;0;332851,51;0;102887,67;38527,1;0;5248,4;155131,18;345970,9
2025;1;I;MANABI;24 DE MAYO;13747,43;68;0;0;0;4641,26;152,61;0;0;4793,87;13815,43
2025;1;I;ESMERALDAS;RIO VERDE;36570,55;10697,96;0;0;0;35709,14;9813,55;0;0;45522,69;47268,51
2025;1;N;MANABI;BOLIVAR;17120,78;1677,5;0;0;0;14682,7;2182,44;0;300,5;17165,64;18798,28
2025;1;F;EL ORO;ZARUMA;26600,16;998;0;0;0;85552,29;92519,01;8388,8;600;192360,14;27598,16
2025;1;P;LOS RIOS;MOCACHE;500;5529,38;0;0;0;654,46;1339,96;0;0;1994,42;6029,38
2025;1;Q;GUAYAS;SAN JACINTO DE YAGUACHI;2059,33;48866,67;0;0;0;14847,22;11785,07;0;1493,8;28270,86;50926
2025;1;M;EL ORO;PASAJE;583638,27;279440,75;0;0;2000;402756,49;150072,08;1200;67205,55;635150,5;865079,02
2025;1;K;AZUAY;GIRON;1981,76;327669,41;0;0;0;41014,09;18000,36;0;120,5;59134,95;329651,17
2025;1;R;SANTA ELENA;SALINAS;944903,93;275814,23;0;0;0;612818,62;177815,51;8757,6;4285,27;806665,1;1220718,16
2025;1;O;ORELLANA;LORETO;0;0;0;0;0;42076,38;1315,08;0;640;44031,46;0
2025;1;M;MANABI;OLMEDO;18183,94;900;0;0;0;23742,89;2163,21;0;0;27274,82;19083,94
2025;1;B;AZUAY;PUCARA;0;11638,41;0;0;0;28957,68;139757,27;0;0;168714,95;11638,41
2025;1;F;GUAYAS;SIMON BOLIVAR;13834,16;0;0;0;0;11335,83;70,59;0;97;11650,09;13834,16
2025;1;S;ZAMORA CHINCHIPE;ZAMORA;60700,66;13801,62;0;0;0;42640,04;5481,7;0;4475,7;52597,44;74502,28
2025;1;H;MORONA SANTIAGO;SAN JUAN BOSCO;0;35577,3;0;0;0;13537,57;25193,69;0;0;38961,5;35577,3
2025;1;P;MORONA SANTIAGO;MORONA;1845,02;22373,15;0;0;0;7547,12;312,49;0;830;8689,61;24218,17
2025;1;N;ZAMORA CHINCHIPE;ZAMORA;318407,17;18424,69;0;6958,38;0;1359999,82;17120,26;0;1266,75;1379406,66;343790,24
2025;1;Q;CAÑAR;LA TRONCAL;5611,6;19465,49;2,99;0;0;10058,04;10123,01;55;1644,5;21880,55;25080,08
2025;1;H;CARCHI;ESPEJO;12403,71;125746,99;0;447,6;0;45989,05;93380,04;0;30,25;141559;138598,3
2025;1;E;SUCUMBIOS;PUTUMAYO;0;1193,5;0;0;0;35,04;291,74;0;0;326,78;1193,5
2025;1;O;CHIMBORAZO;CHUNCHI;6452,18;32957,2;0;0;0;296451,05;3086,23;0;1000;300537,28;39409,38
2025;1;H;MANABI;JARAMIJO;297197,08;535798,21;0;0;52850,62;267244,92;406361,85;1420;30114,17;705140,94;885845,91
2025;1;G;AZUAY;EL PAN;16958,56;771,05;0;1857,33;0;14511,89;1408,18;0;0;19377,71;19586,94
2025;1;M;IMBABURA;ANTONIO ANTE;325329,33;24719,11;0;320287,35;2158;293734,91;59911,61;4870,9;11389,72;544752,24;672493,79
2025;1;A;MORONA SANTIAGO;PALORA;35921,63;585651,34;0;32759,2;667627,69;174692,33;782298,92;2613;6873,69;968704,46;1321959,86
2025;1;I;LOS RIOS;PUEBLO VIEJO;77262,49;35087,53;0;0;0;44412,63;24676,53;712,66;5479,82;75281,64;112350,02
2025;1;L;SANTA ELENA;SANTA ELENA;181626,99;204183,21;0;0;0;270405,95;60855,25;350;10313,94;357757,28;385810,2
2025;1;A;LOS RIOS;BUENA FE;497549,4;8054562,71;0;0;1764669,4;718336,36;4820532,28;117516,75;327008,21;5991859,68;10316781,51
2025;1;F;GUAYAS;SAMBORONDON;18276018,05;2878917,96;0;51590,73;0;14549500,78;2321766,76;1831155,35;244333,64;20878227,06;21206526,74
2025;1;Q;GUAYAS;MILAGRO;110338,36;1071818,25;0;0;0;738623,71;375260,79;0;25689,47;1141048,33;1182156,61
2025;1;M;EL ORO;ZARUMA;230838,55;17403,36;0;2886,44;0;180302,02;43268,28;0;6142;242004,54;251128,35
2025;1;M;PICHINCHA;SAN MIGUEL DE LOS BANCOS;60709,7;11051,88;0;0;0;42506,64;7954,94;0;0;59513,87;71761,58
2025;1;H;GUAYAS;SAMBORONDON;6181284,39;4786530,89;0;2355;1667790,33;4239400,36;2988176,47;1313701,61;42904,13;8600797,96;12637960,61
2025;1;A;BOLIVAR;GUARANDA;14817,76;289669,14;0;219,61;0;67797,87;227852,14;0;323,5;297227,68;304706,51
2025;1;F;ESMERALDAS;QUININDE;202062,41;23659,2;0;19047,62;0;231149,13;19205,91;0;3360,05;323570,2;244769,23
2025;1;A;MANABI;MANTA;572958,23;17182101,28;0;0;7445472,57;10256211,46;10553659,95;1533861,93;459859,66;23021738,06;25200532,08
2025;1;D;EL ORO;HUAQUILLAS;0;8643,85;0;0;0;562,94;332,67;0;500,85;1396,46;8643,85
2025;1;G;GUAYAS;SANTA LUCIA;507633,87;5308757,15;0;8152,04;0;1128973,42;3227042,55;5;8075,37;4387483,92;5824543,06
2025;1;H;PICHINCHA;QUITO;121479078;149602825,6;199892,15;1101737,18;17360956,43;79267906,98;61698728,09;1479278,46;2435368,26;187776761,4;289744489,3
2025;1;I;EL ORO;BALSAS;1054,51;2256,5;0;0;0;1820,84;270,22;0;0;2091,06;3311,01
2025;1;N;SANTA ELENA;SANTA ELENA;272912,46;41102,36;0;0;0;175002,43;28231,53;0;1850;206152,81;314014,82
2025;1;G;GUAYAS;DAULE;35812614,65;13981938,87;0;2842568,03;4668888,27;23653083,17;14002735,06;19611046,74;271900,66;59934257,62;57306009,82
2025;1;F;CARCHI;TULCAN;252309,43;20227,58;0;31,28;0;225737,69;44242,64;0;19599,13;333396,6;272568,29
2025;1;M;ZAMORA CHINCHIPE;YACUAMBI;40866,12;315,1;0;0;0;36713,97;3231,23;0;2113,74;42650,89;41181,22
2025;1;G;LOJA;SARAGURO;1187711,97;345852,55;0;71284,14;0;1364003,52;649082,42;0;1984,7;2095501,97;1604848,66
2025;1;P;COTOPAXI;SAQUISILI;3504,24;27384,54;0;0;0;4083,87;3507,36;0;50,25;7641,48;30888,78
2025;1;F;GALAPAGOS;SAN CRISTOBAL;41996,11;6855,51;0;6278,5;0;54206,42;21071,33;0;13830;106103,18;55130,12
2025;1;G;MANABI;SAN VICENTE;663400,45;1305766,8;0;59749,49;0;747265,36;1089264,63;277,38;6363,1;1897542,38;2028916,74
2025;1;N;CHIMBORAZO;CUMANDA;37657,41;3024;0;2798,85;0;35470,73;6120,3;0;500;42707,79;43480,26
2025;1;O;AZUAY;CUENCA;631979,21;1196446,34;0;0;0;7939521,25;2203798,61;0;25364,06;10282263,21;1828425,55
2025;1;G;EL ORO;PIÑAS;2428015,01;3679413,5;0;315323,42;2652742,15;2441327,14;5281743,76;12081,25;47805,05;8065660,87;9075494,08
2025;1;S;AZUAY;PAUTE;16962,93;43889,29;0;0;2185,19;22724,52;34571,75;1000;3283,75;61580,02;63037,41
2025;1;C;COTOPAXI;LATACUNGA;5708717,92;4525624,17;0;390126,07;20194,7;4098930,63;2329187,02;1300732,49;144369,99;8272166,58;10644662,86
2025;1;S;GUAYAS;MILAGRO;355724,99;1550088,93;0;0;0;449423,88;837200,19;4681,42;22801,64;1315392,96;1905813,92
2025;1;G;PASTAZA;PASTAZA;6784260,9;1624254,34;0;472903,49;16134,42;7138851,71;1426331,05;74926,24;37393,83;9369219,91;8897553,15
2025;1;S;SUCUMBIOS;SHUSHUFINDI;448238,13;194010,71;0;0;0;619894,07;45703,04;0;10;665620,06;642248,84
2025;1;C;LOS RIOS;VENTANAS;330016,19;1753639,16;0;905;1318639,49;375201,79;2255209,76;42053,52;27536,56;2700077,37;3403199,84
2025;1;A;CAÑAR;DELEG;2281,35;1528,85;0;0;101114,05;27683,89;12564;0;0;40247,89;104924,25
2025;1;H;MANABI;MONTECRISTI;351619,44;1325454,95;0;0;0;922257,77;243286,55;11817,24;60011,27;1237770,96;1677074,39
2025;1;J;ESMERALDAS;ATACAMES;16315,79;2763,16;0;0;0;18573,68;3875,48;0;100;22549,16;19078,95
2025;1;S;GUAYAS;NARANJAL;237084,01;615726,85;0;0;0;129331,9;467859,1;392,14;27902,47;625723,42;852810,86
2025;1;F;MANABI;SAN VICENTE;80181,23;0;0;18262,14;0;6921,82;1048,52;0;0;7970,34;98443,37
2025;1;H;MANABI;24 DE MAYO;3583,91;7587,39;0;0;0;8476,64;458,97;0;0;9055,61;11171,3
2025;1;G;LOJA;GONZANAMA;84234,21;126926,51;0;12075,48;0;93527,86;146490,13;0;30;272813,44;223236,2
2025;1;Q;ESMERALDAS;ATACAMES;1106,41;12436,7;0;0;0;12945,46;11900,37;0;0;24845,83;13543,11
2025;1;F;AZUAY;GUALACEO;79151,19;1210;0;0;0;132520,43;2885,49;0;1309,85;157324,14;80361,19
2025;1;C;PICHINCHA;MEJIA;14577342,17;9020374,7;0;81052,12;5076272,78;8285324,41;8258454,98;3901058,28;69113,48;20589339,72;28755041,77
2025;1;S;MANABI;MANTA;1458332,65;1252784,21;3321,82;1040,25;54311,42;950918,88;324664,16;27344,17;145831,36;1466391,9;2769790,35
2025;1;C;LOS RIOS;BUENA FE;139849,11;236036,73;0;0;0;177369,71;150427,19;36592,6;3300,4;369414,04;375885,84
2025;1;L;PICHINCHA;RUMIÑAHUI;1993465,91;325897,27;0;0;0;586171,71;345405,95;9746,38;10915,78;959690,53;2319363,18
2025;1;E;SUCUMBIOS;LAGO AGRIO;327203,77;3751,03;0;0;0;73366,5;121954,52;0;897;196218,02;330954,8
2025;1;N;LOJA;SARAGURO;19501,92;12687,5;0;0;0;22711,53;1292,27;0;0;24003,8;32189,42
2025;1;A;AZUAY;GIRON;888,88;2255,35;0;0;0;12552,77;1337,86;0;0;24173,88;3144,23
2025;1;P;LOS RIOS;BUENA FE;1000;565,38;0;0;0;433,96;315,32;0;0;749,28;1565,38
2025;1;R;MANABI;MONTECRISTI;4424,03;441;0;0;0;2889,58;380;0;0;3269,58;4865,03
2025;1;A;GUAYAS;ALFREDO BAQUERIZO MORENO;13306,23;569272,6;0;0;0;16031,35;433989,39;0;1520;451540,74;582578,83
2025;1;I;MANABI;JUNIN;4682,06;1732,01;0;0;0;919,65;2087,18;0;0;3006,83;6414,07
2025;1;R;AZUAY;CAMILO PONCE ENRIQUEZ;10;0;0;0;0;23,04;0;0;0;23,04;10
2025;1;Q;TUNGURAHUA;AMBATO;616445,16;4128466,24;0;600;0;1963692,4;1262054,4;19449,57;74736,78;3322843,44;4745511,4
2025;1;F;IMBABURA;OTAVALO;104978,83;25548,83;0;0;0;153703,04;41201,09;0;99,05;205290,7;130527,66
2025;1;F;ZAMORA CHINCHIPE;YANTZAZA;1391500,87;155,07;0;0,01;0;2535790,36;70890,1;0;10675,85;2755702,75;1391655,95
2025;1;P;ORELLANA;ORELLANA;51557,65;139078,19;0;696,57;0;39456,51;11169,34;0;3550;55462,91;191332,41
2025;1;A;LOJA;PINDAL;17809,04;1053683,95;0;36;0;56342,56;731608,75;0;1004;790982,53;1071528,99
2025;1;S;BOLIVAR;CHILLANES;19600,08;2779,03;0;0;0;39140,84;349,77;0;77;39567,61;22379,11
2025;1;E;GUAYAS;DURAN;4766973,99;736676,54;0;1779,07;134801,48;2889992,69;549811,31;265448,08;30932,55;3738842,68;5640231,08
2025;1;J;SANTA ELENA;SALINAS;193196,7;6104,84;0;0;0;47995,37;10585;0;2462;63089,27;199301,54
2025;1;A;MORONA SANTIAGO;MORONA;10985;444490,22;0;0;0;32195,53;396992,85;0;0;430694,66;455475,22
2025;1;G;MORONA SANTIAGO;SUCUA;1604947;1222215,56;0;63918,08;37201,26;1716597,92;925275,8;0;4567,18;2768334,69;2928281,9
2025;1;A;MORONA SANTIAGO;TIWINTZA;4986,42;64953,2;0;0;0;11746,01;28291,54;0;0;40037,55;69939,62
2025;1;I;TUNGURAHUA;BAÑOS DE AGUA SANTA;795113,45;277739,54;371348,54;0;0;516056,57;210210,77;2486,67;29521,24;766441,64;1444201,53
2025;1;H;TUNGURAHUA;CEVALLOS;11240,42;470959,39;0;0;0;81610,91;264671,91;0,02;2554,46;348837,3;482199,81
2025;1;C;NAPO;TENA;219694,83;160424,61;0,01;0;0;222675,04;116058,47;2000,85;4357,98;345515,43;380119,45
2025;1;M;GUAYAS;DAULE;5652017,33;1548792,9;829,68;37844,49;68866,92;3907318,24;1458486,1;74561,85;98200,1;5602738,9;7308351,32
2025;1;A;GUAYAS;SAN JACINTO DE YAGUACHI;200986;4909996,58;0;0;0;534886,27;2600648,94;0;87109,18;3228000,53;5110982,58
2025;1;F;PICHINCHA;MEJIA;381072,86;67257,75;0;227054,44;0;298485,56;79476,95;44,75;16185,25;478610,45;675385,05
2025;1;M;LOJA;PINDAL;19595,7;49909,51;0;0;0;19114,83;1489,34;0;16,55;20620,72;69505,21
2025;1;N;GUAYAS;DAULE;1666135,47;286341,36;0;27980;10000;658544,84;363351,9;164,92;42228,57;1069062,55;1990456,83
2025;1;O;PICHINCHA;PEDRO MONCAYO;5104,42;54634,66;0;0;0;34872,43;24975,28;0;3670,3;66384,26;59739,08
2025;1;C;SUCUMBIOS;LAGO AGRIO;1355996,99;638896,27;0;20107,62;0;1076979,41;614886,16;112840,27;32860,05;1876087,01;2015000,88
2025;1;R;AZUAY;CHORDELEG;28474,3;0;0;0;0;7214,51;3,75;0;0;7218,26;28474,3
2025;1;A;BOLIVAR;CHILLANES;3781,27;259532,19;0;0;0;8723,37;64394,24;0;172000;245117,61;263313,46
2025;1;Q;COTOPAXI;SALCEDO;8487,95;177633,21;0;0;0;27343,71;70274,25;273,87;2044,25;101108,49;186121,16
2025;1;O;LOJA;CALVAS;16874,4;10080,34;0;0;0;17718;6092,19;0;0;23810,19;26954,74
2025;1;A;MANABI;PORTOVIEJO;532904,96;4651926,06;0;0;0;464729,07;3471754,98;591,05;47498,03;3986642,04;5184831,02
2025;1;A;GUAYAS;BALZAR;66475,81;484568,51;0;0;533600;211876,96;267081,28;22309,22;17555,13;519132,91;1084644,32
2025;1;N;PASTAZA;MERA;17025,09;853,98;0;0;0;20169,95;176,25;88,01;180;20614,21;17879,07
2025;1;B;EL ORO;PORTOVELO;482086,19;1192020,17;0;0;5461543,73;1805325,87;829164,53;101360,64;15216,16;2767738,73;7135650,09
2025;1;H;BOLIVAR;SAN MIGUEL;9465,28;82260,24;0;0;0;22814,16;37836,74;0;702,54;61353,44;91725,52
2025;1;A;EL ORO;SANTA ROSA;98385,93;5508907,64;0;0;0;701419,79;2452894,34;0;267552,73;3444858,23;5607293,57
2025;1;M;LOJA;GONZANAMA;182739,37;13785,36;0;26861,32;0;37646,83;8351,01;0;0;60018,01;223386,05
2025;1;M;ESMERALDAS;RIO VERDE;36843,2;39214,04;0;0;0;35566,18;12627,54;0;0;52950,46;76057,24
2025;1;G;CARCHI;SAN PEDRO DE HUACA;237506,29;588465,29;0;3060,59;0;249691,19;535566,06;0;2084,43;794950,62;829032,17
2025;1;H;AZUAY;SANTA ISABEL;29659,4;92907,14;0;0;0;33747,94;39372,19;0;112;73261,05;122566,54
2025;1;M;GUAYAS;CORONEL MARCELINO MARIDUEÑA;91425,1;4890,37;0;1027,2;0;33956,57;6987,65;0;0;41692,41;97342,67
2025;1;I;MANABI;JIPIJAPA;37349,17;15679,56;470,58;0;0;27938,23;23149,8;0;3617;54960,92;53499,31
2025;1;Q;ORELLANA;ORELLANA;24575,4;692162,04;0;0;0;205004,13;179884,27;0;28625,54;414129,24;716737,44
2025;1;M;LOJA;SARAGURO;132560,85;25829,73;0;808,9;0;99427,67;33444,97;0;5387,44;140688,94;159199,48
2025;1;N;EL ORO;PASAJE;311757,98;17284,09;0;0;0;314491,63;6153,99;0;2381,92;323027,54;329042,07
2025;1;F;TUNGURAHUA;SAN PEDRO DE PELILEO;219469,65;11922,8;0;54978,74;0;225765,38;11129,03;0;57505,11;378330,64;286371,19
2025;1;S;LOJA;GONZANAMA;562,85;5150,06;0;0;0;2866,92;849,22;0;0;3716,14;5712,91
2025;1;S;LOJA;LOJA;564309,96;706057,31;0;0;0;682074,49;213166,58;384,53;80776,04;979788,72;1270367,27
2025;1;T;EL ORO;SANTA ROSA;3141;0;0;0;0;1986;0;0;0;1986;3141
2025;1;J;PICHINCHA;MEJIA;119458,47;12377,79;0;0;0;108763,47;5543,86;5593,14;7270,33;127170,8;131836,26
2025;1;G;SUCUMBIOS;CASCALES;346725,2;331536,85;0;1685,13;0;670740,9;251465,23;0;3323,9;950597,86;679947,18
2025;1;K;TUNGURAHUA;AMBATO;1001530,72;17605539,96;0;0;0;4115699,54;10422564,74;3,05;281381,12;14830480,22;18607070,68
2025;1;N;BOLIVAR;CHILLANES;9042,63;6589,6;0;0;0;8616,92;2451;0;0;11067,92;15632,23
2025;1;C;CAÑAR;DELEG;77,2;1967,56;0;0;0;4146,94;380;0;0;4526,94;2044,76
2025;1;I;PICHINCHA;PUERTO QUITO;29109,32;30667,71;7942,38;0;0;38895,43;17865,24;0;153,42;57428,19;67719,41
2025;1;N;EL ORO;CHILLA;0;0;0;0;0;0;0;0;0;0;0
2025;1;P;MANABI;JARAMIJO;10000;433,3;0;0;0;1415,16;169,35;0;0;1584,51;10433,3
2025;1;Q;EL ORO;HUAQUILLAS;16928,71;37402,44;0;0;0;20364,49;23442,47;0;1742,5;45694,53;54331,15
2025;1;R;GUAYAS;PLAYAS;5802;300;0;0;0;355,35;15,84;0;0;371,19;6102
2025;1;S;LOJA;CALVAS;12771,86;43640,76;100;0;0;36836,83;27254,01;0;206;64296,84;56512,62
2025;1;L;GUAYAS;SANTA LUCIA;14892,11;2592,87;0;0;0;10452,36;1301,17;0;0;11753,53;17484,98
2025;1;B;IMBABURA;SAN MIGUEL DE URCUQUI;0;0;0;0;0;0;0;0;0;0;0
2025;1;P;GALAPAGOS;SANTA CRUZ;12688,42;76335,82;0;0;0;26168,98;10248,82;0;525;36966,82;89024,24
2025;1;F;LOJA;PINDAL;199,56;0,01;0;0;0;3025,03;437,8;0;0;3718,93;199,57
2025;1;S;CARCHI;SAN PEDRO DE HUACA;6644,34;585,36;0;0;0;2137,69;2,19;0;0;2139,88;7229,7
2025;1;E;TUNGURAHUA;SANTIAGO DE PILLARO;91,89;25561,62;0;0;0;6357,06;10584,37;0;3841,08;20782,51;25653,51
2025;1;L;BOLIVAR;LAS NAVES;7240,67;1309,89;0;0;0;5773,65;1359,38;0;0;7169,71;8550,56
2025;1;H;LOJA;CELICA;8603,48;4814,05;0;0;0;7243,04;161,15;0;0;7404,19;13417,53
2025;1;R;CHIMBORAZO;GUANO;10,01;3291;0;0;0;1046,79;1123;480,9;34,32;2685,01;3301,01
2025;1;J;GUAYAS;BALZAR;437189,4;20273,73;0;0;0;475422,97;7252,52;0;0;490612,49;457463,13
2025;1;D;ZAMORA CHINCHIPE;PAQUISHA;0;0;0;0;0;0;0;0;0;0;0
2025;1;C;MORONA SANTIAGO;SANTIAGO;1078,44;50;0;0;0;1891,06;332,33;0;0;2223,39;1128,44
2025;1;E;CAÑAR;AZOGUES;129040,48;91061,74;0;10742,07;0;92562,76;33681,81;0;5040,35;131695,02;230844,29
2025;1;L;PICHINCHA;PEDRO VICENTE MALDONADO;220508,87;10060;0;0;0;216944,98;5355,27;0;0;222424,54;230568,87
2025;1;M;AZUAY;GUACHAPALA;1883,06;1000;0;0;0;9023,05;16078,16;6610,83;10210,5;41950,78;2883,06
2025;1;N;CAÑAR;DELEG;930,36;100;0;0;0;4953,23;12,93;0;0;4966,16;1030,36
2025;1;Q;BOLIVAR;CHILLANES;713,35;19699,73;0;0;0;1141,48;16962,07;0;0;18103,55;20413,08
2025;1;M;AZUAY;GIRON;118256,69;1493,31;0;0;0;63048,84;13339,17;1913,63;1068,46;87491,2;119750
2025;1;H;CAÑAR;EL TAMBO;22231,66;399425,33;0;0;0;92651,02;111816,44;0;453,44;204920,9;421656,99
2025;1;N;CAÑAR;EL TAMBO;6956,29;10586,79;0;0;0;10677,89;9989,04;0;270;20936,93;17543,08
2025;1;K;CHIMBORAZO;ALAUSI;466;2636,45;0;0;0;20080,89;11924,44;0;4306,35;36311,68;3102,45
2025;1;R;EL ORO;MARCABELI;0;0;0;0;0;0;0;0;0;0;0
2025;1;H;ESMERALDAS;ATACAMES;5244,29;23793,35;0;0;0;20846,76;3649,06;0;2295;26790,82;29037,64
2025;1;P;BOLIVAR;CHILLANES;0;0;0;0;0;0;0;0;0;0;0
2025;1;F;EL ORO;ATAHUALPA;2280;0;0;0;0;8945,42;858,42;0;0;12639,71;2280
